0.05219894,0.07561405,0.09034229,0.12938358,0.24154462,0.06929266,0.03207093,0
0.0740957,0.07779978,0.1036273,0.07090484,0.18782192,0.13198383,0.03251603,0
0.21036352,0.13783954,0.055985,0.05529367,0.22419003,0.04980889,0.03574941,0
0.03980092,0.06976013,0.2402166,0.26149684,0.34491712,0.30461174,0.02104156,0
0.30265665,0.10422204,0.12665111,0.05181988,0.11472952,0.02743273,0.04694989,0
0.0516559,0.09385063,0.15658486,0.11760782,0.27171251,0.14776738,0.13007149,0
0.05907938,0.04960688,0.08897783,0.18150392,0.159061,0.02990833,0.01655329,0
0.04249826,0.0455814,0.07104019,0.17086133,0.46703798,0.15146713,0.08363151,0
0.07502485,0.07334627,0.14623156,0.27539825,0.32222614,0.15451372,0.04738879,0
0.06620479,0.0063377,0.02414727,0.03300795,0.06760818,0.05705704,0.12676664,0
0.1182132,0.05681507,0.0309887,0.10945285,0.2386318,0.13071725,0.19362365,0
0.07178462,0.13404152,0.06749325,0.09683735,0.23747091,0.15309596,0.15723707,0
0.1996884,0.12413513,0.28275716,0.22034842,0.11538278,0.09382205,0.06585503,0
0.10456713,0.2618908,0.2618908,0.14605547,0.14937614,0.06417235,0.02644763,0
0.0225665,0.01033984,0.03247418,0.07732186,0.29923555,0.29923555,0.12093268,0
0.05401454,0.07411586,0.06045581,0.10368989,0.194197,0.09590069,0.04392078,0
0.03036281,0.06691232,0.14203243,0.18720506,0.2018459,0.08256091,0.03636011,0
0.02277396,0.02140596,0.0515282,0.16192089,0.20291713,0.09576748,0.04697378,0
0.17155719,0.15837544,0.12840001,0.16231416,0.23472425,0.16719052,0.12901969,0
0.1237599,0.00187545,0.00523905,0.07764013,0.2318792,0.18806316,0.16512418,0
0.01133811,0.01411263,0.03245641,0.18927927,0.33645877,0.28266194,0.02676724,1
0.01647977,0.00901945,0.03355335,0.22675867,0.27698597,0.080608,0.00841895,1
0.14841402,0.17445065,0.15988567,0.13842902,0.08694043,0.06492537,0.06607869,1
0.29074022,0.13593569,0.02870983,0.04063689,0.04021144,0.11211146,0.13827486,1
0.0221634,0.02201764,0.05748288,0.03584944,0.28511411,0.31095785,0.0818205,1
0.00736249,0.02796261,0.06198259,0.17946166,0.30430433,0.14306709,0.04833703,1
0.10542967,0.10811865,0.14732306,0.14213508,0.19034016,0.08799554,0.10756444,0
0.14487128,0.13110203,0.07718627,0.02537736,0.02759519,0.06039781,0.05539196,0
0.20955074,0.26461157,0.15217875,0.08257969,0.09617533,0.10454234,0.13373551,0
0.33918008,0.02915717,0.02565431,0.02710235,0.00730374,0.00314145,0.04516492,0
0.24446921,0.08627328,0.08554173,0.1725072,0.22621705,0.1756864,0.16603716,0
0.01791187,0.1009804,0.32863954,0.32863954,0.32863954,0.10352339,0.027139,0
0.00149748,0.00168593,0.00119855,0.01448358,0.37545699,0.30285916,0.01189929,0
0.31081209,0.1528544,0.04687867,0.02020155,0.09606974,0.11284813,0.12184742,0
0.00393707,0.00397419,0.04124787,0.34018788,0.19280946,0.01000399,0.00352628,0
0.06149733,0.04482237,0.06187527,0.06560633,0.13146974,0.12703559,0.21976,0
0.10962798,0.03682416,0.02981581,0.18661588,0.29084855,0.29084855,0.13161215,0
0.02407628,0.01238213,0.03056105,0.33586279,0.34808812,0.12667613,0.03768989,1
0.01139982,0.00729763,0.02947786,0.23598891,0.35560569,0.17109416,0.02993368,1
0.01320684,0.0366158,0.07531971,0.27760962,0.33422151,0.24700199,0.10836183,1
0.01417803,0.03001518,0.06077808,0.27094218,0.34235489,0.34235489,0.07275146,1
0.01597402,0.01851662,0.01473754,0.04656152,0.18866274,0.27204329,0.27204329,1
0.02395147,0.10713704,0.24346511,0.25002679,0.10712399,0.02405144,0.00419053,1
0.3139286,0.13226058,0.13615239,0.12852915,0.16023229,0.2151026,0.09636227,1
0.11525068,0.06189207,0.04821489,0.04106975,0.06764487,0.13834783,0.11936678,1
0.06905243,0.07248813,0.21786653,0.25361606,0.25361606,0.13673884,0.15891232,0
0.00772016,0.01820963,0.02914455,0.22448064,0.34849337,0.11669675,0.04473529,0
0.28063175,0.2618227,0.0686211,0.04072464,0.08072587,0.05288266,0.13100855,0
0.1511469,0.21948628,0.10432938,0.11713796,0.16410889,0.07610031,0.09281456,0
0.12748593,0.13474156,0.08868949,0.19219297,0.24531333,0.17336956,0.07268649,0
0.03178103,0.05870129,0.09512079,0.11049278,0.18156682,0.28533548,0.22835781,0
0.13295543,0.15602949,0.20280261,0.21662004,0.19549829,0.17893271,0.0586897,0
0.00448139,0.00211611,0.00421877,0.35064873,0.35064873,0.05658361,0.01642517,1
0.00137526,0.00153064,0.00509741,0.35262522,0.36723691,0.00777869,0.00259662,1
0.00593009,0.00617224,0.01669928,0.36180082,0.36180082,0.02495025,0.00714635,1
0.00186425,0.00363763,0.04384353,0.36615977,0.36615977,0.04258003,0.00845931,1
0.28581473,0.21478322,0.04378231,0.04705548,0.03039311,0.01686846,0.05450474,1
0.0246241,0.0140147,0.01659804,0.0922652,0.53623873,0.19245154,0.04511237,1
0.03074409,0.02074972,0.02183762,0.1164579,0.33466169,0.15118866,0.08081119,1
0.05455647,0.10841198,0.13438322,0.17156437,0.3005611,0.20596904,0.05132086,0
0.27136895,0.15287195,0.23959105,0.22189549,0.27136895,0.0955538,0.03121894,0
0.00143438,0.00451146,0.0181821,0.24020609,0.4110181,0.06883021,0.01849947,0
0.01330136,0.01136512,0.0218694,0.09696892,0.3732805,0.21504833,0.01394482,0
0.33976546,0.07268724,0.01012089,0.00705477,0.00296605,0.00141435,0.0118728,0
0.01639923,0.0116782,0.0460781,0.14932451,0.39415345,0.24586315,0.09507424,0
0.00484264,0.02605729,0.09519456,0.3629511,0.3629511,0.06858004,0.00473839,0
0.21800283,0.06886619,0.05542622,0.09874339,0.22564772,0.20598099,0.07860985,0
0.25684822,0.157499,0.085474,0.10752726,0.10093088,0.07888125,0.08724198,0
0.22201784,0.12947208,0.09581192,0.06657472,0.08416566,0.12798007,0.16808404,0
0.15182002,0.20571761,0.27135798,0.27135798,0.27135798,0.10902268,0.0486127,0
0.09445494,0.04552164,0.07165065,0.0650385,0.11340151,0.12067569,0.12769696,0
0.03461048,0.06809213,0.08246052,0.16521671,0.1891169,0.15790021,0.14460319,0
0.02552512,0.08175848,0.27038586,0.27038586,0.27038586,0.06936527,0.04947246,0
0.18956202,0.12327713,0.07121414,0.08088468,0.09059316,0.11744148,0.12864563,0
0.00144184,0.00331708,0.00824813,0.35131061,0.35131061,0.01952794,0.0047525,0
0.05822452,0.00865662,0.02962279,0.07857381,0.11834086,0.24889897,0.27821371,0
0.00661286,0.00899354,0.03612986,0.35586005,0.30624971,0.04006281,0.00529885,0
0.14312735,0.0182393,0.0202006,0.01916308,0.06343981,0.01416051,0.06414386,0
0.13322745,0.07730401,0.10408981,0.04457437,0.05454926,0.02311755,0.05172143,0
0.00706668,0.00490049,0.00121898,0.03569784,0.3396515,0.3396515,0.02082505,0
0.14400207,0.26374274,0.20241015,0.04120662,0.041556,0.01961124,0.02962225,0
0.16615979,0.13352908,0.06690557,0.05796691,0.07867954,0.04686534,0.14881852,0
0.07518054,0.12182119,0.12905616,0.09729353,0.18861872,0.29134908,0.20631775,0
0.31557766,0.24722184,0.1108816,0.02915984,0.02870582,0.02287663,0.03279686,0
0.26920554,0.24123964,0.08026394,0.03541058,0.23223427,0.06697566,0.10003484,0
0.00583945,0.00455514,0.06450965,0.32734671,0.23356558,0.09706476,0.01210469,1
0.0267333,0.02896174,0.09285059,0.08474751,0.19587226,0.15846433,0.28864118,0
0.05928197,0.07323164,0.0381404,0.19367687,0.23194654,0.16973263,0.27258781,0
0.10851866,0.10717678,0.10951408,0.26823616,0.23119153,0.13331906,0.15836181,0
0.11453699,0.07685477,0.06517202,0.072087,0.13271742,0.13670377,0.16258976,0
0.13953201,0.09519797,0.15179555,0.14974786,0.17176582,0.08685657,0.11890779,0
0.02440741,0.03522603,0.04795542,0.15243237,0.42542315,0.21284622,0.04710016,0
0.10399444,0.04847371,0.12131695,0.18913372,0.35699525,0.23264745,0.11450427,0
0.21227273,0.13179705,0.03953425,0.05774203,0.11596566,0.04683453,0.04680596,0
0.25806898,0.21085826,0.15708838,0.17682475,0.1358885,0.11078135,0.07427844,0
0.00595742,0.09561455,0.26515621,0.18961284,0.24847192,0.04919191,0.02293579,0
0.00124257,0.00307907,0.06695027,0.20247081,0.36887383,0.05030078,0.00011226,0
0.06443118,0.13165812,0.10523442,0.07484505,0.10891621,0.13004501,0.14050296,0
0.28099594,0.0671346,0.0732838,0.07834955,0.028443,0.05070177,0.11337546,0
0.06735943,0.26660287,0.28519481,0.0659437,0.03212055,0.01625718,0.00618702,0
0.31981012,0.04016299,0.00804932,0.02658621,0.03497636,0.0295805,0.04474919,0
0.02661247,0.04815856,0.27955344,0.37181166,0.34199595,0.05727724,0.01190567,0
0.12055312,0.02727284,0.04712524,0.07974818,0.16154945,0.0808973,0.09032254,0
0.09900246,0.16227703,0.13301189,0.07917265,0.12838081,0.18226522,0.20252001,0
0.03499734,0.02355289,0.12010055,0.17390895,0.14068858,0.06965337,0.24322113,0
0.20283943,0.08208402,0.05020615,0.05325079,0.07548915,0.07990555,0.1132153,0
0.02223158,0.01359986,0.01592521,0.15740342,0.36261472,0.16589789,0.07028661,0
0.16120769,0.2384838,0.15968257,0.08463611,0.15580022,0.0832151,0.08582725,0
0.32102472,0.14823568,0.05738093,0.03577218,0.07450036,0.03863947,0.04296368,0
0.13452424,0.21124054,0.1664737,0.09943184,0.02567024,0.00382246,0.00650008,0
0.07279377,0.02853191,0.06743085,0.07096164,0.14481093,0.19810955,0.17026702,0
0.06892084,0.05385058,0.06817392,0.05717957,0.16912557,0.11846108,0.15120505,0
0.21661919,0.02302874,0.01768941,0.01117029,0.02869632,0.10706157,0.14943899,0
0.20765622,0.0744397,0.0856571,0.12202544,0.27624163,0.12284835,0.04987244,0
0.02806613,0.03142713,0.03372096,0.07907661,0.19659238,0.11585759,0.05334622,0
0.09321067,0.04822421,0.02329925,0.00352963,0.15813644,0.16376713,0.23110305,0
0.14493662,0.05184558,0.04151912,0.01721463,0.07266331,0.13616303,0.26611805,0
0.03536262,0.03165001,0.05351807,0.14598508,0.22654395,0.32081801,0.19000185,0
0.22505935,0.09507006,0.06002884,0.04663255,0.06513462,0.03615958,0.03923865,0
0.24393573,0.30015647,0.30015647,0.14136411,0.04608713,0.01244363,0.03286787,0
0.27161303,0.17093766,0.10433938,0.18473269,0.09388833,0.04155251,0.1053516,0
0.05708676,0.02406822,0.03217893,0.06707007,0.31289226,0.2753914,0.27122208,0
0.05987921,0.07495721,0.10838501,0.09718709,0.12744012,0.1467896,0.14252159,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.17481329,0.09103226,0.14530455,0.11776917,0.22033086,0.3902075,0.35333443,0
0.06504327,0.05041156,0.11545117,0.17949705,0.08674083,0.07856549,0.09830914,0
0.03201489,0.04852641,0.09484447,0.22771202,0.38921547,0.26437396,0.06099778,0
0.35949323,0.35949323,0.04468424,0.0181425,0.01191802,0.00324056,0.00935572,0
0.,0.,0.,0.,0.,0.,0.,0
0.00342254,0.00777883,0.01289116,0.01071803,0.15758565,0.33575559,0.25065127,0
0.01262553,0.00554438,0.03204909,0.1817674,0.39179295,0.03750919,0.0067204,1
0.0771042,0.04562964,0.07744401,0.2727761,0.21789221,0.04269396,0.01278721,1
0.0038451,0.00082837,0.00348157,0.01041855,0.03042947,0.00744457,0.0044231,1
0.04375566,0.05082182,0.12521511,0.17242247,0.17010242,0.15082508,0.0742702,1
0.00788855,0.01406866,0.10660887,0.32863197,0.32863197,0.0659724,0.0124483,1
0.03312836,0.03171552,0.01744455,0.07549383,0.21622074,0.13970068,0.04184216,1
0.04504274,0.07846791,0.15492806,0.21065527,0.15579221,0.0761515,0.12749086,1
0.04607469,0.08464603,0.17613328,0.24486098,0.17962742,0.13545775,0.06435364,1
0.06363707,0.04665443,0.02747924,0.00281582,0.08242187,0.09849934,0.07047267,1
0.02895886,0.04134915,0.1103882,0.35835758,0.35835758,0.14187738,0.0301862,1
0.02510173,0.09846002,0.10888476,0.32943693,0.32943693,0.17587943,0.03942624,1
0.00184447,0.0012307,0.00892797,0.07750179,0.41221496,0.15250544,0.02784814,1
0.07438309,0.05903677,0.03441111,0.15068679,0.23945138,0.15138192,0.21779728,0
0.01294211,0.01047794,0.27540487,0.32871434,0.08217976,0.00892662,0.01531714,1
0.15633732,0.01258944,0.03395252,0.02660885,0.08535805,0.04202086,0.26029748,1
0.16969171,0.10029645,0.1985548,0.29191864,0.13628776,0.10997418,0.07141268,1
0.01789218,0.05348481,0.07895757,0.11789627,0.30813345,0.07772854,0.02873481,1
0.02233921,0.03850508,0.32640609,0.32640609,0.27856925,0.10726754,0.05804748,1
0.34003821,0.22321048,0.06699531,0.04521092,0.08349869,0.01406843,0.0389779,1
0.00362054,0.02163176,0.33766553,0.33766553,0.22071379,0.0023572, 6.03177541e-05,1
0.14166296,0.30527478,0.26726013,0.11974675,0.11985721,0.1988439,0.15381199,1
0.0379828,0.0776681,0.18981171,0.1606774,0.14785291,0.08272499,0.03816849,0
0.11533588,0.10809779,0.10955697,0.35167894,0.35167894,0.11628176,0.06083057,0
0.0994231,0.1173176,0.17254727,0.23924299,0.23924299,0.09499332,0.0757819,0
0.16278796,0.19688934,0.17453352,0.15853792,0.16226818,0.13069414,0.07322892,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.02000849,0.02732807,0.14554121,0.32771119,0.23067638,0.06880758,0.00872156,1
0.0043242,0.01464979,0.08233763,0.24249217,0.25615039,0.07040276,0.01997896,1
0.00640998,0.00683896,0.07379672,0.26865086,0.17540158,0.05873662,0.00833431,1
0.14612785,0.14580366,0.17201956,0.07228546,0.11521008,0.04247192,0.03978824,1
0.0363804,0.02397259,0.02974135,0.13877715,0.35270998,0.27871373,0.14880458,1
0.01228385,0.05341285,0.16819867,0.31930318,0.27456713,0.03145366,0.01544125,1
0.03473445,0.03993487,0.07192344,0.19290547,0.43353271,0.24816364,0.07299882,1
0.04473303,0.0269414,0.06366191,0.27022475,0.42484784,0.28639162,0.09532662,1
0.09404597,0.06075035,0.09040824,0.18083294,0.29475373,0.08183509,0.10331604,1
0.04162691,0.03305615,0.05397663,0.26379734,0.29424906,0.06338492,0.05041861,1
0.10696197,0.08639646,0.06153866,0.24335515,0.2922596,0.04442683,0.03607248,1
0.1293205,0.08038992,0.08318666,0.19417362,0.2570847,0.03411091,0.02487239,1
0.07866047,0.09458391,0.09623189,0.23420851,0.14503746,0.02478228,0.02448488,1
0.03335077,0.02476671,0.03242382,0.10076824,0.22092699,0.09543794,0.04606004,1
0.01232691,0.02165233,0.06208328,0.37099886,0.37099886,0.09269422,0.02335872,1
0.01579533,0.0061988,0.03994463,0.35848185,0.35848185,0.03648096,0.01147471,1
0.07228465,0.11102156,0.10110132,0.20899291,0.27014443,0.21577457,0.14695777,1
0.00993884,0.0129191,0.24676524,0.33682054,0.32865822,0.09399633,0.05162236,1
0.06590545,0.07101732,0.04260077,0.05653936,0.08853342,0.09891855,0.07926509,1
0.22676274,0.12145346,0.1683898,0.13542496,0.17612793,0.12549503,0.09999933,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.12703487,0.02369852,0.05553863,0.02830158,0.05111172,0.01932085,0.01491588,0
0.05408015,0.05625847,0.07200629,0.02628202,0.12748899,0.0214871,0.02067577,0
0.18053436,0.11878387,0.08574942,0.19730163,0.24857815,0.21299317,0.1037021,0
0.19471259,0.20836706,0.17694768,0.14989358,0.09836834,0.09600148,0.14228904,0
0.,0.,0.,0.,0.,0.,0.,0
0.2082178,0.1344716,0.09062625,0.14638446,0.21018893,0.18065032,0.10832847,0
0.02543238,0.02559634,0.00572671,0.01032881,0.04783674,0.08118459,0.07015286,0
0.34461728,0.00725044,0.00425708,0.00171753,0.00482723,0.00235025,0.00452795,0
0.21835758,0.13758759,0.0505046,0.04587115,0.14448671,0.08430601,0.09451552,0
0.0539118,0.22605142,0.20521478,0.30273554,0.24806069,0.19351257,0.08405908,0
0.03729049,0.05401078,0.13871655,0.08525161,0.1693663,0.09457365,0.07422055,0
0.17522141,0.17335606,0.29286611,0.29286611,0.29286611,0.06107862,0.03543109,0
0.21127312,0.18818688,0.10049321,0.13731714,0.05322354,0.0202565,0.02958062,0
0.0960554,0.05839869,0.02719823,0.06267421,0.07805075,0.22871122,0.20921402,0
0.07193208,0.09406607,0.09499965,0.15502295,0.17588556,0.04867301,0.07949087,0
0.00513845,0.00620658,0.00985614,0.0167814,0.34631488,0.2532244,0.02316334,0
0.05584087,0.07562715,0.06865062,0.05127146,0.19661617,0.29734817,0.19379677,0
0.2738677,0.18012163,0.0927305,0.13424784,0.2738677,0.18647417,0.1564571,0
0.02972594,0.02497455,0.02506899,0.21519849,0.32756725,0.11417298,0.05177883,0
0.17245369,0.07586048,0.08981578,0.12996323,0.17879523,0.17776933,0.22808528,0
0.31570724,0.1132774,0.03732013,0.01382022,0.02145132,0.0289808,0.05476815,0
0.00746376,0.00669155,0.01614472,0.01256505,0.06451242,0.02009623,0.01494716,0
0.21857448,0.03608501,0.0365354,0.01825514,0.0341906,0.05540593,0.16625403,0
0.,0.,0.,0.,0.,0.,0.,0
0.26811004,0.26811004,0.10334481,0.0558753,0.0458708,0.03702481,0.09323929,0
0.,0.,0.,0.,0.,0.,0.,0
0.04537649,0.00786578,0.02496206,0.01006684,0.07871664,0.0065555,0.01372282,0
0.16468796,0.13750188,0.17371848,0.07404511,0.11225523,0.04944851,0.09904039,0
0.04695716,0.15551175,0.24986427,0.2783539,0.16459203,0.1039547,0.07968898,0
0.08461119,0.07671393,0.04088391,0.11842244,0.28834182,0.29554683,0.12199908,0
0.01668738,0.00288079,0.03082212,0.14124779,0.47532615,0.39445862,0.06729422,0
0.00805077,0.02553278,0.05691298,0.21086635,0.26908565,0.07387476,0.00966025,0
0.15130891,0.10920925,0.05841054,0.15335329,0.16735646,0.13624974,0.09222864,0
0.29987702,0.19838546,0.10284485,0.12843923,0.05189475,0.04756741,0.05650285,0
0.13600631,0.05439979,0.01092933,0.01248721,0.06984097,0.09953383,0.1610066,0
0.,0.,0.,0.,0.,0.,0.,0
0.03830641,0.12586199,0.11887663,0.13557316,0.17253904,0.07525732,0.08426254,0
0.,0.,0.,0.,0.,0.,0.,0
0.10244387,0.1929916,0.26312038,0.12943822,0.18975364,0.14343978,0.12687644,0
0.,0.,0.,0.,0.,0.,0.,0
0.,0.,0.,0.,0.,0.,0.,0
0.06626547,0.06790368,0.05489844,0.11389472,0.13768065,0.12807111,0.17939058,0
0.01187895,0.01197042,0.01255401,0.10390742,0.35374174,0.2815474,0.05364253,0
0.10763998,0.0887698,0.14493695,0.15135044,0.20314126,0.14827134,0.07597736,0
0.07775252,0.06148028,0.07275566,0.08397374,0.16471659,0.09061529,0.04195688,0
0.08094504,0.09674317,0.10337569,0.17955905,0.19493842,0.13471819,0.04633095,0
0.08009642,0.04125606,0.03735422,0.17022757,0.28517711,0.1518458,0.19064164,0
0.09268583,0.06726286,0.0616829,0.06827089,0.10616836,0.14124987,0.15704767,0
0.050515,0.04457851,0.10410579,0.17602523,0.24574858,0.12960011,0.11466455,0
0.00148957,0.00460429,0.09941,0.30714434,0.32680652,0.08134703,0.03634656,0
0.13980235,0.20136151,0.2376169,0.2376169,0.21705425,0.04026135,0.02973492,0
0.06400543,0.1996315,0.17975305,0.25217676,0.23103571,0.07101187,0.13231763,0
0.00336528,0.00276043,0.00458427,0.13015935,0.41107455,0.19494669,0.01125054,0
0.1572116,0.00565818,0.01477224,0.004948,0.15177611,0.07700262,0.17613395,0
0.17279589,0.08385162,0.08463331,0.18096335,0.24065188,0.13631891,0.10938263,0
0.14153203,0.14430091,0.11360276,0.10205826,0.23064044,0.16229638,0.10173514,0
0.02808593,0.11297017,0.27411956,0.17481211,0.27411956,0.20913486,0.06422263,0
0.04637361,0.05680944,0.07445879,0.10252495,0.13494723,0.08974802,0.06496119,0
0.21164639,0.13010068,0.16195813,0.30318201,0.30318201,0.20110273,0.06907836,0
0.15228517,0.11388499,0.15148577,0.16254494,0.18921442,0.07936184,0.13563712,0
0.11402519,0.09404415,0.06977952,0.10298003,0.2183152,0.22856322,0.26954019,0
0.04908134,0.10334834,0.24571846,0.28300816,0.28300816,0.06232572,0.0529319,0
0.0653417,0.06520102,0.08282191,0.11040735,0.11003729,0.1288372,0.16274866,0
0.02017108,0.01014988,0.05794198,0.13092826,0.24494749,0.31942919,0.16508983,0
0.05970488,0.11638709,0.28316602,0.28979129,0.30409822,0.18104421,0.02629596,0
0.17203008,0.08919834,0.11430701,0.22435601,0.26157308,0.15701228,0.13553381,0
0.,0.,0.,0.,0.,0.,0.,0
0.19055508,0.0784739,0.03648001,0.09504478,0.37568909,0.39283437,0.23309112,0
0.11831376,0.06699225,0.05963268,0.08343036,0.44089317,0.40777093,0.21888207,0
0.3034589,0.09062993,0.00461474,0.00245389,0.01202211,0.01412849,0.008855,0
0.3214173,0.02550276,0.00873067,0.00108493,0.00571015, 8.05599921e-05,0.00068664,0
0.00502495,0.00549011,0.02013876,0.20340709,0.3863228,0.08086754,0.01372529,1
0.14900503,0.15629683,0.34037998,0.34149793,0.17556354,0.05744308,0.07939494,1
0.21001422,0.13656703,0.13896802,0.14575118,0.23556887,0.1249858,0.10381487,1
0.06892943,0.06448805,0.13674597,0.1377389,0.27676678,0.13892956,0.11689534,1
0.02839716,0.03078526,0.07134847,0.24892722,0.19115594,0.04729277,0.00436779,1
0.00049307,0.,0.01705698,0.34165013,0.34165013,0.04514951,0.00023155,1
0.0191572,0.04665447,0.31159526,0.3416822,0.20759863,0.06615978,0.0584309,1
0.34081218,0.30937415,0.0145545,0.01356949,0.04817933,0.07897168,0.07645717,1
0.0387145,0.02423161,0.04646468,0.23552303,0.32008001,0.32008001,0.15112947,1
0.03981651,0.05247223,0.08173525,0.15044452,0.20846407,0.10646789,0.09694276,0
0.03119982,0.02240705,0.04774878,0.32129759,0.32129759,0.05152676,0.00345697,0
